#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-03-26 16:32:09.718
#Sample rate: 10000Hz
#Samples: 4096

Time (s),DIO 0,DIO 1,DIO 2,DIO 3,DIO 4,DIO 5,DIO 6,DIO 7
0.025000000000000001,1,0,0,1,1,0,0,0
0.025100000000000001,1,0,0,1,1,0,0,0
0.0252,1,0,0,1,1,0,0,0
0.0253,1,0,0,1,1,0,0,0
0.025399999999999999,0,1,0,1,1,0,0,0
0.025499999999999998,0,1,0,1,1,0,0,0
0.025600000000000001,0,1,0,1,1,0,0,0
0.025700000000000001,0,1,0,1,1,0,0,0
0.0258,0,1,0,1,1,0,0,0
0.025899999999999999,0,1,0,1,1,0,0,0
0.025999999999999999,0,1,0,1,1,0,0,0
0.026100000000000002,0,1,0,1,1,0,0,0
0.026200000000000001,0,1,0,1,1,0,0,0
0.0263,0,1,0,1,1,0,0,0
0.0264,1,1,0,1,1,0,0,0
0.026499999999999999,1,1,0,1,1,0,0,0
0.026599999999999999,1,1,0,1,1,0,0,0
0.026700000000000002,1,1,0,1,1,0,0,0
0.026800000000000001,1,1,0,1,1,0,0,0
0.0269,1,1,0,1,1,0,0,0
0.027,1,1,0,1,1,0,0,0
0.027099999999999999,1,1,0,1,1,0,0,0
0.027199999999999998,1,1,0,1,1,0,0,0
0.027300000000000001,1,1,0,1,1,0,0,0
0.027400000000000001,0,0,1,1,1,0,0,0
0.0275,0,0,1,1,1,0,0,0
0.0276,0,0,1,1,1,0,0,0
0.027699999999999999,0,0,1,1,1,0,0,0
0.027799999999999998,0,0,1,1,1,0,0,0
0.027900000000000001,0,0,1,1,1,0,0,0
0.028000000000000001,0,0,1,1,1,0,0,0
0.0281,0,0,1,1,1,0,0,0
0.028199999999999999,0,0,1,1,1,0,0,0
0.028299999999999999,0,0,1,1,1,0,0,0
0.028400000000000002,1,0,1,1,1,0,0,0
0.028500000000000001,1,0,1,1,1,0,0,0
0.0286,1,0,1,1,1,0,0,0
0.0287,1,0,1,1,1,0,0,0
0.028799999999999999,1,0,1,1,1,0,0,0
0.028899999999999999,1,0,1,1,1,0,0,0
0.029000000000000001,1,0,1,1,1,0,0,0
0.029100000000000001,1,0,1,1,1,0,0,0
0.0292,1,0,1,1,1,0,0,0
0.0293,1,0,1,1,1,0,0,0
0.029399999999999999,0,1,1,1,1,0,0,0
0.029499999999999998,0,1,1,1,1,0,0,0
0.029600000000000001,0,1,1,1,1,0,0,0
0.029700000000000001,0,1,1,1,1,0,0,0
0.0298,0,1,1,1,1,0,0,0
0.029899999999999999,0,1,1,1,1,0,0,0
0.029999999999999999,0,1,1,1,1,0,0,0
0.030099999999999998,0,1,1,1,1,0,0,0
0.030200000000000001,0,1,1,1,1,0,0,0
0.030300000000000001,0,1,1,1,1,0,0,0
0.0304,1,1,1,1,1,0,0,0
0.030499999999999999,1,1,1,1,1,0,0,0
0.030599999999999999,1,1,1,1,1,0,0,0
0.030700000000000002,1,1,1,1,1,0,0,0
0.030800000000000001,1,1,1,1,1,0,0,0
0.0309,1,1,1,1,1,0,0,0
0.031,1,1,1,1,1,0,0,0
0.031099999999999999,1,1,1,1,1,0,0,0
0.031199999999999999,1,1,1,1,1,0,0,0
0.031300000000000001,1,1,1,1,1,0,0,0
0.031399999999999997,0,0,0,0,0,1,0,0
0.0315,0,0,0,0,0,1,0,0
0.031600000000000003,0,0,0,0,0,1,0,0
0.031699999999999999,0,0,0,0,0,1,0,0
0.031800000000000002,0,0,0,0,0,1,0,0
0.031899999999999998,0,0,0,0,0,1,0,0
0.032000000000000001,0,0,0,0,0,1,0,0
0.032099999999999997,0,0,0,0,0,1,0,0
0.032199999999999999,0,0,0,0,0,1,0,0
0.032300000000000002,0,0,0,0,0,1,0,0
0.032399999999999998,1,0,0,0,0,1,0,0
0.032500000000000001,1,0,0,0,0,1,0,0
0.032599999999999997,1,0,0,0,0,1,0,0
0.0327,1,0,0,0,0,1,0,0
0.032800000000000003,1,0,0,0,0,1,0,0
0.032899999999999999,1,0,0,0,0,1,0,0
0.033000000000000002,1,0,0,0,0,1,0,0
0.033099999999999997,1,0,0,0,0,1,0,0
0.0332,1,0,0,0,0,1,0,0
0.033300000000000003,1,0,0,0,0,1,0,0
0.033399999999999999,0,1,0,0,0,1,0,0
0.033500000000000002,0,1,0,0,0,1,0,0
0.033599999999999998,0,1,0,0,0,1,0,0
0.033700000000000001,0,1,0,0,0,1,0,0
0.033799999999999997,0,1,0,0,0,1,0,0
0.0339,0,1,0,0,0,1,0,0
0.034000000000000002,0,1,0,0,0,1,0,0
0.034099999999999998,0,1,0,0,0,1,0,0
0.034200000000000001,0,1,0,0,0,1,0,0
0.034299999999999997,0,1,0,0,0,1,0,0
0.0344,1,1,0,0,0,1,0,0
0.034500000000000003,1,1,0,0,0,1,0,0
0.034599999999999999,1,1,0,0,0,1,0,0
0.034700000000000002,1,1,0,0,0,1,0,0
0.034799999999999998,1,1,0,0,0,1,0,0
0.0349,1,1,0,0,0,1,0,0
0.035000000000000003,1,1,0,0,0,1,0,0
0.035099999999999999,1,1,0,0,0,1,0,0
0.035200000000000002,1,1,0,0,0,1,0,0
0.035299999999999998,1,1,0,0,0,1,0,0
0.035400000000000001,0,0,1,0,0,1,0,0
0.035499999999999997,0,0,1,0,0,1,0,0
0.0356,0,0,1,0,0,1,0,0
0.035700000000000003,0,0,1,0,0,1,0,0
0.035799999999999998,0,0,1,0,0,1,0,0
0.035900000000000001,0,0,1,0,0,1,0,0
0.035999999999999997,0,0,1,0,0,1,0,0
0.0361,0,0,1,0,0,1,0,0
0.036200000000000003,0,0,1,0,0,1,0,0
0.036299999999999999,0,0,1,0,0,1,0,0
0.036400000000000002,1,0,1,0,0,1,0,0
0.036499999999999998,1,0,1,0,0,1,0,0
0.036600000000000001,1,0,1,0,0,1,0,0
0.036700000000000003,1,0,1,0,0,1,0,0
0.036799999999999999,1,0,1,0,0,1,0,0
0.036900000000000002,1,0,1,0,0,1,0,0
0.036999999999999998,1,0,1,0,0,1,0,0
0.037100000000000001,1,0,1,0,0,1,0,0
0.037199999999999997,1,0,1,0,0,1,0,0
0.0373,1,0,1,0,0,1,0,0
0.037400000000000003,0,1,1,0,0,1,0,0
0.037499999999999999,0,1,1,0,0,1,0,0
0.037600000000000001,0,1,1,0,0,1,0,0
0.037699999999999997,0,1,1,0,0,1,0,0
0.0378,0,1,1,0,0,1,0,0
0.037900000000000003,0,1,1,0,0,1,0,0
0.037999999999999999,0,1,1,0,0,1,0,0
0.038100000000000002,0,1,1,0,0,1,0,0
0.038199999999999998,0,1,1,0,0,1,0,0
0.038300000000000001,0,1,1,0,0,1,0,0
0.038399999999999997,1,1,1,0,0,1,0,0
0.0385,1,1,1,0,0,1,0,0
0.038600000000000002,1,1,1,0,0,1,0,0
0.038699999999999998,1,1,1,0,0,1,0,0
0.038800000000000001,1,1,1,0,0,1,0,0
0.038899999999999997,1,1,1,0,0,1,0,0
0.039,1,1,1,0,0,1,0,0
0.039100000000000003,1,1,1,0,0,1,0,0
0.039199999999999999,1,1,1,0,0,1,0,0
0.039300000000000002,1,1,1,0,0,1,0,0
0.039399999999999998,0,0,0,1,0,1,0,0
0.0395,0,0,0,1,0,1,0,0
0.039600000000000003,0,0,0,1,0,1,0,0
0.039699999999999999,0,0,0,1,0,1,0,0
0.039800000000000002,0,0,0,1,0,1,0,0
0.039899999999999998,0,0,0,1,0,1,0,0
0.040000000000000001,0,0,0,1,0,1,0,0
0.040099999999999997,0,0,0,1,0,1,0,0
0.0402,0,0,0,1,0,1,0,0
0.040300000000000002,0,0,0,1,0,1,0,0
0.040399999999999998,1,0,0,1,0,1,0,0
0.040500000000000001,1,0,0,1,0,1,0,0
0.040599999999999997,1,0,0,1,0,1,0,0
0.0407,1,0,0,1,0,1,0,0
0.040800000000000003,1,0,0,1,0,1,0,0
0.040899999999999999,1,0,0,1,0,1,0,0
0.041000000000000002,1,0,0,1,0,1,0,0
0.041099999999999998,1,0,0,1,0,1,0,0
0.041200000000000001,1,0,0,1,0,1,0,0
0.041300000000000003,1,0,0,1,0,1,0,0
0.041399999999999999,0,1,0,1,0,1,0,0
0.041500000000000002,0,1,0,1,0,1,0,0
0.041599999999999998,0,1,0,1,0,1,0,0
0.041700000000000001,0,1,0,1,0,1,0,0
0.041799999999999997,0,1,0,1,0,1,0,0
0.0419,0,1,0,1,0,1,0,0
0.042000000000000003,0,1,0,1,0,1,0,0
0.042099999999999999,0,1,0,1,0,1,0,0
0.042200000000000001,0,1,0,1,0,1,0,0
0.042299999999999997,0,1,0,1,0,1,0,0
0.0424,1,1,0,1,0,1,0,0
0.042500000000000003,1,1,0,1,0,1,0,0
0.042599999999999999,1,1,0,1,0,1,0,0
0.042700000000000002,1,1,0,1,0,1,0,0
0.042799999999999998,1,1,0,1,0,1,0,0
0.042900000000000001,1,1,0,1,0,1,0,0
0.042999999999999997,1,1,0,1,0,1,0,0
0.043099999999999999,1,1,0,1,0,1,0,0
0.043200000000000002,1,1,0,1,0,1,0,0
0.043299999999999998,1,1,0,1,0,1,0,0
0.043400000000000001,0,0,1,1,0,1,0,0
0.043499999999999997,0,0,1,1,0,1,0,0
0.0436,0,0,1,1,0,1,0,0
0.043700000000000003,0,0,1,1,0,1,0,0
0.043799999999999999,0,0,1,1,0,1,0,0
0.043900000000000002,0,0,1,1,0,1,0,0
0.043999999999999997,0,0,1,1,0,1,0,0
0.0441,0,0,1,1,0,1,0,0
0.044200000000000003,0,0,1,1,0,1,0,0
0.044299999999999999,0,0,1,1,0,1,0,0
0.044400000000000002,1,0,1,1,0,1,0,0
0.044499999999999998,1,0,1,1,0,1,0,0
0.044600000000000001,1,0,1,1,0,1,0,0
0.044699999999999997,1,0,1,1,0,1,0,0
0.0448,1,0,1,1,0,1,0,0
0.044900000000000002,1,0,1,1,0,1,0,0
0.044999999999999998,1,0,1,1,0,1,0,0
0.045100000000000001,1,0,1,1,0,1,0,0
0.045199999999999997,1,0,1,1,0,1,0,0
0.0453,1,0,1,1,0,1,0,0
0.045400000000000003,0,1,1,1,0,1,0,0
0.045499999999999999,0,1,1,1,0,1,0,0
0.045600000000000002,0,1,1,1,0,1,0,0
0.045699999999999998,0,1,1,1,0,1,0,0
0.0458,0,1,1,1,0,1,0,0
0.045900000000000003,0,1,1,1,0,1,0,0
0.045999999999999999,0,1,1,1,0,1,0,0
0.046100000000000002,0,1,1,1,0,1,0,0
0.046199999999999998,0,1,1,1,0,1,0,0
0.046300000000000001,0,1,1,1,0,1,0,0
0.046399999999999997,1,1,1,1,0,1,0,0
0.0465,1,1,1,1,0,1,0,0
0.046600000000000003,1,1,1,1,0,1,0,0
0.046699999999999998,1,1,1,1,0,1,0,0
0.046800000000000001,1,1,1,1,0,1,0,0
0.046899999999999997,1,1,1,1,0,1,0,0
0.047,1,1,1,1,0,1,0,0
0.047100000000000003,1,1,1,1,0,1,0,0
0.047199999999999999,1,1,1,1,0,1,0,0
0.047300000000000002,1,1,1,1,0,1,0,0
0.047399999999999998,0,0,0,0,1,1,0,0
0.047500000000000001,0,0,0,0,1,1,0,0
0.047600000000000003,0,0,0,0,1,1,0,0
0.047699999999999999,0,0,0,0,1,1,0,0
0.047800000000000002,0,0,0,0,1,1,0,0
0.047899999999999998,0,0,0,0,1,1,0,0
0.048000000000000001,0,0,0,0,1,1,0,0
0.048099999999999997,0,0,0,0,1,1,0,0
0.0482,0,0,0,0,1,1,0,0
0.048300000000000003,0,0,0,0,1,1,0,0
0.048399999999999999,1,0,0,0,1,1,0,0
0.048500000000000001,1,0,0,0,1,1,0,0
0.048599999999999997,1,0,0,0,1,1,0,0
0.0487,1,0,0,0,1,1,0,0
0.048800000000000003,1,0,0,0,1,1,0,0
0.048899999999999999,1,0,0,0,1,1,0,0
0.049000000000000002,1,0,0,0,1,1,0,0
0.049099999999999998,1,0,0,0,1,1,0,0
0.049200000000000001,1,0,0,0,1,1,0,0
0.049299999999999997,1,0,0,0,1,1,0,0
0.049399999999999999,0,1,0,0,1,1,0,0
0.049500000000000002,0,1,0,0,1,1,0,0
0.049599999999999998,0,1,0,0,1,1,0,0
0.049700000000000001,0,1,0,0,1,1,0,0
0.049799999999999997,0,1,0,0,1,1,0,0
0.0499,0,1,0,0,1,1,0,0
0.050000000000000003,0,1,0,0,1,1,0,0
0.050099999999999999,0,1,0,0,1,1,0,0
0.050200000000000002,0,1,0,0,1,1,0,0
0.050299999999999997,0,1,0,0,1,1,0,0
0.0504,1,1,0,0,1,1,0,0
0.050500000000000003,1,1,0,0,1,1,0,0
0.050599999999999999,1,1,0,0,1,1,0,0
0.050700000000000002,1,1,0,0,1,1,0,0
0.050799999999999998,1,1,0,0,1,1,0,0
0.050900000000000001,1,1,0,0,1,1,0,0
0.050999999999999997,1,1,0,0,1,1,0,0
0.0511,1,1,0,0,1,1,0,0
0.051200000000000002,1,1,0,0,1,1,0,0
0.051299999999999998,1,1,0,0,1,1,0,0
0.051400000000000001,0,0,1,0,1,1,0,0
0.051499999999999997,0,0,1,0,1,1,0,0
0.0516,0,0,1,0,1,1,0,0
0.051700000000000003,0,0,1,0,1,1,0,0
0.051799999999999999,0,0,1,0,1,1,0,0
0.051900000000000002,0,0,1,0,1,1,0,0
0.051999999999999998,0,0,1,0,1,1,0,0
0.0521,0,0,1,0,1,1,0,0
0.052200000000000003,0,0,1,0,1,1,0,0
0.052299999999999999,0,0,1,0,1,1,0,0
0.052400000000000002,1,0,1,0,1,1,0,0
0.052499999999999998,1,0,1,0,1,1,0,0
0.052600000000000001,1,0,1,0,1,1,0,0
0.052699999999999997,1,0,1,0,1,1,0,0
0.0528,1,0,1,0,1,1,0,0
0.052900000000000003,1,0,1,0,1,1,0,0
0.052999999999999999,1,0,1,0,1,1,0,0
0.053100000000000001,1,0,1,0,1,1,0,0
0.053199999999999997,1,0,1,0,1,1,0,0
0.0533,1,0,1,0,1,1,0,0
0.053400000000000003,0,1,1,0,1,1,0,0
0.053499999999999999,0,1,1,0,1,1,0,0
0.053600000000000002,0,1,1,0,1,1,0,0
0.053699999999999998,0,1,1,0,1,1,0,0
0.053800000000000001,0,1,1,0,1,1,0,0
0.053900000000000003,0,1,1,0,1,1,0,0
0.053999999999999999,0,1,1,0,1,1,0,0
0.054100000000000002,0,1,1,0,1,1,0,0
0.054199999999999998,0,1,1,0,1,1,0,0
0.054300000000000001,0,1,1,0,1,1,0,0
0.054399999999999997,1,1,1,0,1,1,0,0
0.0545,1,1,1,0,1,1,0,0
0.054600000000000003,1,1,1,0,1,1,0,0
0.054699999999999999,1,1,1,0,1,1,0,0
0.054800000000000001,1,1,1,0,1,1,0,0
0.054899999999999997,1,1,1,0,1,1,0,0
0.055,1,1,1,0,1,1,0,0
0.055100000000000003,1,1,1,0,1,1,0,0
0.055199999999999999,1,1,1,0,1,1,0,0
0.055300000000000002,1,1,1,0,1,1,0,0
0.055399999999999998,0,0,0,1,1,1,0,0
0.055500000000000001,0,0,0,1,1,1,0,0
0.055599999999999997,0,0,0,1,1,1,0,0
0.0557,0,0,0,1,1,1,0,0
0.055800000000000002,0,0,0,1,1,1,0,0
0.055899999999999998,0,0,0,1,1,1,0,0
0.056000000000000001,0,0,0,1,1,1,0,0
0.056099999999999997,0,0,0,1,1,1,0,0
0.0562,0,0,0,1,1,1,0,0
0.056300000000000003,0,0,0,1,1,1,0,0
0.056399999999999999,1,0,0,1,1,1,0,0
0.056500000000000002,1,0,0,1,1,1,0,0
0.056599999999999998,1,0,0,1,1,1,0,0
0.0567,1,0,0,1,1,1,0,0
0.056800000000000003,1,0,0,1,1,1,0,0
0.056899999999999999,1,0,0,1,1,1,0,0
0.057000000000000002,1,0,0,1,1,1,0,0
0.057099999999999998,1,0,0,1,1,1,0,0
0.057200000000000001,1,0,0,1,1,1,0,0
0.057299999999999997,1,0,0,1,1,1,0,0
0.0574,0,1,0,1,1,1,0,0
0.057500000000000002,0,1,0,1,1,1,0,0
0.057599999999999998,0,1,0,1,1,1,0,0
0.057700000000000001,0,1,0,1,1,1,0,0
0.057799999999999997,0,1,0,1,1,1,0,0
0.0579,0,1,0,1,1,1,0,0
0.058000000000000003,0,1,0,1,1,1,0,0
0.058099999999999999,0,1,0,1,1,1,0,0
0.058200000000000002,0,1,0,1,1,1,0,0
0.058299999999999998,0,1,0,1,1,1,0,0
0.058400000000000001,1,1,0,1,1,1,0,0
0.058500000000000003,1,1,0,1,1,1,0,0
0.058599999999999999,1,1,0,1,1,1,0,0
0.058700000000000002,1,1,0,1,1,1,0,0
0.058799999999999998,1,1,0,1,1,1,0,0
0.058900000000000001,1,1,0,1,1,1,0,0
0.058999999999999997,1,1,0,1,1,1,0,0
0.0591,1,1,0,1,1,1,0,0
0.059200000000000003,1,1,0,1,1,1,0,0
0.059299999999999999,1,1,0,1,1,1,0,0
0.059400000000000001,0,0,1,1,1,1,0,0
0.059499999999999997,0,0,1,1,1,1,0,0
0.0596,0,0,1,1,1,1,0,0
0.059700000000000003,0,0,1,1,1,1,0,0
0.059799999999999999,0,0,1,1,1,1,0,0
0.059900000000000002,0,0,1,1,1,1,0,0
0.059999999999999998,0,0,1,1,1,1,0,0
0.060100000000000001,0,0,1,1,1,1,0,0
0.060199999999999997,0,0,1,1,1,1,0,0
0.060299999999999999,0,0,1,1,1,1,0,0
0.060400000000000002,1,0,1,1,1,1,0,0
0.060499999999999998,1,0,1,1,1,1,0,0
0.060600000000000001,1,0,1,1,1,1,0,0
0.060699999999999997,1,0,1,1,1,1,0,0
0.0608,1,0,1,1,1,1,0,0
0.060900000000000003,1,0,1,1,1,1,0,0
0.060999999999999999,1,0,1,1,1,1,0,0
0.061100000000000002,1,0,1,1,1,1,0,0
0.061199999999999997,1,0,1,1,1,1,0,0
0.0613,1,0,1,1,1,1,0,0
0.061400000000000003,0,1,1,1,1,1,0,0
0.061499999999999999,0,1,1,1,1,1,0,0
0.061600000000000002,0,1,1,1,1,1,0,0
0.061699999999999998,0,1,1,1,1,1,0,0
0.061800000000000001,0,1,1,1,1,1,0,0
0.061899999999999997,0,1,1,1,1,1,0,0
0.062,0,1,1,1,1,1,0,0
0.062100000000000002,0,1,1,1,1,1,0,0
0.062199999999999998,0,1,1,1,1,1,0,0
0.062300000000000001,0,1,1,1,1,1,0,0
0.062399999999999997,1,1,1,1,1,1,0,0
0.0625,1,1,1,1,1,1,0,0
0.062600000000000003,1,1,1,1,1,1,0,0
0.062700000000000006,1,1,1,1,1,1,0,0
0.062799999999999995,1,1,1,1,1,1,0,0
0.062899999999999998,1,1,1,1,1,1,0,0
0.063,1,1,1,1,1,1,0,0
0.063100000000000003,1,1,1,1,1,1,0,0
0.063200000000000006,1,1,1,1,1,1,0,0
0.063299999999999995,1,1,1,1,1,1,0,0
0.063399999999999998,0,0,0,0,0,0,1,0
0.063500000000000001,0,0,0,0,0,0,1,0
0.063600000000000004,0,0,0,0,0,0,1,0
0.063700000000000007,0,0,0,0,0,0,1,0
0.063799999999999996,0,0,0,0,0,0,1,0
0.063899999999999998,0,0,0,0,0,0,1,0
0.064000000000000001,0,0,0,0,0,0,1,0
0.064100000000000004,0,0,0,0,0,0,1,0
0.064199999999999993,0,0,0,0,0,0,1,0
0.064299999999999996,0,0,0,0,0,0,1,0
0.064399999999999999,1,0,0,0,0,0,1,0
0.064500000000000002,1,0,0,0,0,0,1,0
0.064600000000000005,1,0,0,0,0,0,1,0
0.064699999999999994,1,0,0,0,0,0,1,0
0.064799999999999996,1,0,0,0,0,0,1,0
0.064899999999999999,1,0,0,0,0,0,1,0
0.065000000000000002,1,0,0,0,0,0,1,0
0.065100000000000005,1,0,0,0,0,0,1,0
0.065199999999999994,1,0,0,0,0,0,1,0
0.065299999999999997,1,0,0,0,0,0,1,0
0.0654,0,1,0,0,0,0,1,0
0.065500000000000003,0,1,0,0,0,0,1,0
0.065600000000000006,0,1,0,0,0,0,1,0
0.065699999999999995,0,1,0,0,0,0,1,0
0.065799999999999997,0,1,0,0,0,0,1,0
0.0659,0,1,0,0,0,0,1,0
0.066000000000000003,0,1,0,0,0,0,1,0
0.066100000000000006,0,1,0,0,0,0,1,0
0.066199999999999995,0,1,0,0,0,0,1,0
0.066299999999999998,0,1,0,0,0,0,1,0
0.066400000000000001,1,1,0,0,0,0,1,0
0.066500000000000004,1,1,0,0,0,0,1,0
0.066600000000000006,1,1,0,0,0,0,1,0
0.066699999999999995,1,1,0,0,0,0,1,0
0.066799999999999998,1,1,0,0,0,0,1,0
0.066900000000000001,1,1,0,0,0,0,1,0
0.067000000000000004,1,1,0,0,0,0,1,0
0.067100000000000007,1,1,0,0,0,0,1,0
0.067199999999999996,1,1,0,0,0,0,1,0
0.067299999999999999,1,1,0,0,0,0,1,0
0.067400000000000002,0,0,1,0,0,0,1,0
0.067500000000000004,0,0,1,0,0,0,1,0
0.067599999999999993,0,0,1,0,0,0,1,0
0.067699999999999996,0,0,1,0,0,0,1,0
0.067799999999999999,0,0,1,0,0,0,1,0
0.067900000000000002,0,0,1,0,0,0,1,0
0.068000000000000005,0,0,1,0,0,0,1,0
0.068099999999999994,0,0,1,0,0,0,1,0
0.068199999999999997,0,0,1,0,0,0,1,0
0.0683,0,0,1,0,0,0,1,0
0.068400000000000002,1,0,1,0,0,0,1,0
0.068500000000000005,1,0,1,0,0,0,1,0
0.068599999999999994,1,0,1,0,0,0,1,0
0.068699999999999997,1,0,1,0,0,0,1,0
0.0688,1,0,1,0,0,0,1,0
0.068900000000000003,1,0,1,0,0,0,1,0
0.069000000000000006,1,0,1,0,0,0,1,0
0.069099999999999995,1,0,1,0,0,0,1,0
0.069199999999999998,1,0,1,0,0,0,1,0
0.0693,1,0,1,0,0,0,1,0
0.069400000000000003,0,1,1,0,0,0,1,0
0.069500000000000006,0,1,1,0,0,0,1,0
0.069599999999999995,0,1,1,0,0,0,1,0
0.069699999999999998,0,1,1,0,0,0,1,0
0.069800000000000001,0,1,1,0,0,0,1,0
0.069900000000000004,0,1,1,0,0,0,1,0
0.070000000000000007,0,1,1,0,0,0,1,0
0.070099999999999996,0,1,1,0,0,0,1,0
0.070199999999999999,0,1,1,0,0,0,1,0
0.070300000000000001,0,1,1,0,0,0,1,0
0.070400000000000004,1,1,1,0,0,0,1,0
0.070499999999999993,1,1,1,0,0,0,1,0
0.070599999999999996,1,1,1,0,0,0,1,0
0.070699999999999999,1,1,1,0,0,0,1,0
0.070800000000000002,1,1,1,0,0,0,1,0
0.070900000000000005,1,1,1,0,0,0,1,0
0.070999999999999994,1,1,1,0,0,0,1,0
0.071099999999999997,1,1,1,0,0,0,1,0
0.071199999999999999,1,1,1,0,0,0,1,0
0.071300000000000002,1,1,1,0,0,0,1,0
0.071400000000000005,0,0,0,1,0,0,1,0
0.071499999999999994,0,0,0,1,0,0,1,0
0.071599999999999997,0,0,0,1,0,0,1,0
0.0717,0,0,0,1,0,0,1,0
0.071800000000000003,0,0,0,1,0,0,1,0
0.071900000000000006,0,0,0,1,0,0,1,0
0.071999999999999995,0,0,0,1,0,0,1,0
0.072099999999999997,0,0,0,1,0,0,1,0
0.0722,0,0,0,1,0,0,1,0
0.072300000000000003,0,0,0,1,0,0,1,0
0.072400000000000006,1,0,0,1,0,0,1,0
0.072499999999999995,1,0,0,1,0,0,1,0
0.072599999999999998,1,0,0,1,0,0,1,0
0.072700000000000001,1,0,0,1,0,0,1,0
0.072800000000000004,1,0,0,1,0,0,1,0
0.072900000000000006,1,0,0,1,0,0,1,0
0.072999999999999995,1,0,0,1,0,0,1,0
0.073099999999999998,1,0,0,1,0,0,1,0
0.073200000000000001,1,0,0,1,0,0,1,0
0.073300000000000004,1,0,0,1,0,0,1,0
0.073400000000000007,0,1,0,1,0,0,1,0
0.073499999999999996,0,1,0,1,0,0,1,0
0.073599999999999999,0,1,0,1,0,0,1,0
0.073700000000000002,0,1,0,1,0,0,1,0
0.073800000000000004,0,1,0,1,0,0,1,0
0.073899999999999993,0,1,0,1,0,0,1,0
0.073999999999999996,0,1,0,1,0,0,1,0
0.074099999999999999,0,1,0,1,0,0,1,0
0.074200000000000002,0,1,0,1,0,0,1,0
0.074300000000000005,0,1,0,1,0,0,1,0
0.074399999999999994,1,1,0,1,0,0,1,0
0.074499999999999997,1,1,0,1,0,0,1,0
0.0746,1,1,0,1,0,0,1,0
0.074700000000000003,1,1,0,1,0,0,1,0
0.074800000000000005,1,1,0,1,0,0,1,0
0.074899999999999994,1,1,0,1,0,0,1,0
0.074999999999999997,1,1,0,1,0,0,1,0
0.0751,1,1,0,1,0,0,1,0
0.075200000000000003,1,1,0,1,0,0,1,0
0.075300000000000006,1,1,0,1,0,0,1,0
0.075399999999999995,0,0,1,1,0,0,1,0
0.075499999999999998,0,0,1,1,0,0,1,0
0.075600000000000001,0,0,1,1,0,0,1,0
0.075700000000000003,0,0,1,1,0,0,1,0
0.075800000000000006,0,0,1,1,0,0,1,0
0.075899999999999995,0,0,1,1,0,0,1,0
0.075999999999999998,0,0,1,1,0,0,1,0
0.076100000000000001,0,0,1,1,0,0,1,0
0.076200000000000004,0,0,1,1,0,0,1,0
0.076300000000000007,0,0,1,1,0,0,1,0
0.076399999999999996,1,0,1,1,0,0,1,0
0.076499999999999999,1,0,1,1,0,0,1,0
0.076600000000000001,1,0,1,1,0,0,1,0
0.076700000000000004,1,0,1,1,0,0,1,0
0.076799999999999993,1,0,1,1,0,0,1,0
0.076899999999999996,1,0,1,1,0,0,1,0
0.076999999999999999,1,0,1,1,0,0,1,0
0.077100000000000002,1,0,1,1,0,0,1,0
0.077200000000000005,1,0,1,1,0,0,1,0
0.077299999999999994,1,0,1,1,0,0,1,0
0.077399999999999997,0,1,1,1,0,0,1,0
0.077499999999999999,0,1,1,1,0,0,1,0
0.077600000000000002,0,1,1,1,0,0,1,0
0.077700000000000005,0,1,1,1,0,0,1,0
0.077799999999999994,0,1,1,1,0,0,1,0
0.077899999999999997,0,1,1,1,0,0,1,0
0.078,0,1,1,1,0,0,1,0
0.078100000000000003,0,1,1,1,0,0,1,0
0.078200000000000006,0,1,1,1,0,0,1,0
0.078299999999999995,0,1,1,1,0,0,1,0
0.078399999999999997,1,1,1,1,0,0,1,0
0.0785,1,1,1,1,0,0,1,0
0.078600000000000003,1,1,1,1,0,0,1,0
0.078700000000000006,1,1,1,1,0,0,1,0
0.078799999999999995,1,1,1,1,0,0,1,0
0.078899999999999998,1,1,1,1,0,0,1,0
0.079000000000000001,1,1,1,1,0,0,1,0
0.079100000000000004,1,1,1,1,0,0,1,0
0.079200000000000007,1,1,1,1,0,0,1,0
0.079299999999999995,1,1,1,1,0,0,1,0
0.079399999999999998,0,0,0,0,1,0,1,0
0.079500000000000001,0,0,0,0,1,0,1,0
0.079600000000000004,0,0,0,0,1,0,1,0
0.079699999999999993,0,0,0,0,1,0,1,0
0.079799999999999996,0,0,0,0,1,0,1,0
0.079899999999999999,0,0,0,0,1,0,1,0
0.080000000000000002,0,0,0,0,1,0,1,0
0.080100000000000005,0,0,0,0,1,0,1,0
0.080199999999999994,0,0,0,0,1,0,1,0
0.080299999999999996,0,0,0,0,1,0,1,0
0.080399999999999999,1,0,0,0,1,0,1,0
0.080500000000000002,1,0,0,0,1,0,1,0
0.080600000000000005,1,0,0,0,1,0,1,0
0.080699999999999994,1,0,0,0,1,0,1,0
0.080799999999999997,1,0,0,0,1,0,1,0
0.0809,1,0,0,0,1,0,1,0
0.081000000000000003,1,0,0,0,1,0,1,0
0.081100000000000005,1,0,0,0,1,0,1,0
0.081199999999999994,1,0,0,0,1,0,1,0
0.081299999999999997,1,0,0,0,1,0,1,0
0.0814,0,1,0,0,1,0,1,0
0.081500000000000003,0,1,0,0,1,0,1,0
