#Digilent WaveForms Network Analyzer - Bode
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-03-14 17:11:09.335
#Start: 10 Hz
#Stop: 1e+07 Hz
#Steps: 500
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.42113 V
#Offset: 0.000260719 V
#Relative: no
#Channel: Channel 2
#Range: 5.45542 V
#Offset: 8.94103e-05 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
425851.82918434171,0.021369784456831326,25.153169325246324,167.55121634253794
437806.86290381709,-0.11094520381247558,25.311114957017043,167.58935455440314
450097.51296080486,-0.22884559726515016,25.362345620000863,167.27410643221373
462733.2011878693,-0.09442361984717472,25.228989335824643,166.78764380015434
475723.6139187892,-0.010305506674869477,25.169641294794619,166.61732031064437
489078.70941395947,-0.0301438044447319,25.1842754655326,165.87386297367681
502808.72549424827,-0.092929316878617635,25.109234668002056,165.51230948229673
516924.18738916039,-0.11276787738024602,25.077938586180977,165.40432423946146
531435.91580532433,0.011714264876027405,25.060522659363372,165.25505191192303
546355.0352214881,-0.17967423725953707,25.099514081748019,165.29307738386854
561692.98241638124,-0.13197091091097596,25.090148335145859,164.0319416317322
577461.5152359826,-0.07070580955902428,25.122767685996472,163.65444862275052
593672.72160691291,0.028760626489030102,25.000716663637462,163.52543701517916
610339.02880286274,-0.068343468046645733,25.028175101185361,163.42681848197967
627473.21297115844,-0.13093839887784578,24.987132089765502,162.24640646699476
645088.40892676997,-0.098443564643279746,25.045747731570806,162.68843940057516
663198.12022126792,-0.21129648777162024,25.136440321620608,160.90139426238071
681816.22949444863,-0.12023307967147191,24.960915914474885,161.16524375045879
700957.0091165629,-0.099313255209752829,24.846079484899537,160.55184020602258
720635.13212930597,-0.068807456278116241,24.848804490177791,160.29910892498549
740865.68349395716,-0.059754670045017166,24.862158829412596,159.43349656148359
761664.17165528995,-0.054264246215174797,24.860703841417955,158.77743496286965
783046.54043011961,-0.1517748180642681,24.856902341030999,158.34582374737641
805029.18122959882,-0.063252059767305205,24.749447670297478,158.1022259049536
827628.94562463567,-0.17606812807845329,24.766498492462507,157.70494301814423
850863.15826405899,-0.1469653872997764,24.713302742868169,156.63792362606432
874749.63015544286,-0.11467586423541462,24.816254118713047,156.689621742893
899306.67231876333,-0.076157875596624111,24.693351004104862,154.98214316990891
924553.10982335848,-0.17912712414574206,24.626366368727641,154.73704673691853
950508.29621895216,-0.1535589527585306,24.585709666930352,154.44142332682028
977192.12837180111,-0.10663280177629253,24.59872149387019,153.68460695607544
1004625.0617173405,-0.13845754807654981,24.509709671443495,152.92366143423322
1032828.1259410282,-0.1210324090624261,24.458587495366025,152.31280569250578
1061822.9410993839,-0.13430778696666204,24.411156852599621,151.79199090292386
1091631.7341936145,-0.16796884422463648,24.376619960020175,151.02586280536866
1122277.3562085074,-0.155519239837796,24.335619185809669,150.23920769925095
1153783.2996296606,-0.13474988280979813,24.236124645393357,149.74122713907741
1186173.7164524782,-0.13314397326900879,24.167470617233739,148.23769469763062
1219473.436696738,-0.12850777975004526,24.196203613246567,148.10629983000115
1253707.98744092,-0.10410772245685719,24.128990702339721,147.33661052454408
1288903.6123908926,-0.15220131931819209,23.955148244098247,146.86745526233977
1325087.2919979529,-0.17812454498789532,24.125622391837645,145.52985307900255
1362286.7641416464,-0.21854186193188588,23.960119338394662,144.73934655786613
1400530.5453932201,-0.074666099218790472,23.812044437848819,144.00143442883513
1439847.9528760077,-0.15226085399782455,23.769316661047661,143.45309890302656
1480269.1267395092,-0.20821012336522404,23.685157933624829,142.3528980269956
1521825.0532643867,-0.23187194827934265,23.649676018275404,141.61602720685764
1564547.5886160962,-0.25797726826577183,23.575293799530463,140.94517204022591
1608469.4832653564,-0.1262910929569854,23.485927900548383,140.07278838418031
1653624.4070941808,-0.19213344151529538,23.353378042620754,138.87146251141337
1700046.9752067176,-0.18942753485025449,23.283713081880023,138.15696005277121
1747772.7744646813,-0.2120845675993149,23.176468264594131,137.03674359358249
1796838.3907677208,-0.18182547235728275,23.115622975363308,136.30077674163107
1847281.4370996347,-0.21972681923280257,23.013947417497548,135.43519356460104
1899140.5823619352,-0.26780720929682045,22.929492429075786,134.37814829971686
1952455.5810168614,-0.19947781579954668,22.801837146099885,133.59755030044528
2007267.3035625699,-0.25529162348427842,22.642030680623641,133.10129072529776
2063617.7678638592,-0.28432553329014137,22.657861037332388,131.99499176036826
2121550.1713624517,-0.23051699061204833,22.504104761036395,130.93252986408993
2181108.9241915205,-0.27098891603068193,22.36405070321068,129.91084848501077
2242339.6832198468,-0.21090312797293839,22.261186769684688,129.30210671953031
2305289.387051709,-0.32935565055061811,22.109503371704985,127.86528633264072
2370006.2920093299,-0.2380995587869994,21.901444720313741,126.95820245303833
2436540.0091254665,-0.23915798081222928,21.836714474133633,126.28342359387045
2504941.5421745041,-0.34611846688638159,21.677577339725215,125.57597681711671
2575263.326771202,-0.36784266300326418,21.569266285618021,124.57918439267094
2647559.2705670688,-0.38687763611785386,21.633387615468884,124.13801699672842
2721884.7945751799,-0.37569774034161529,21.282007312622596,122.66383354435436
2798296.8756551179,-0.41544482428424345,21.159155525967513,121.10368863940049
2876854.090190595,-0.36313710417062467,20.97784817215231,120.26921664864841
2957616.6589932558,-0.39040808396015636,20.813832763103761,119.45418571525232
3040646.4934670697,-0.44896727671047143,20.645901513467777,118.27332391615427
3126007.2430687058,-0.44717564711414337,20.472733053649325,117.46916389935078
3213764.3441002793,-0.53244185045223547,20.388514622613727,116.75093375455521
3303985.0698718606,-0.54313241939711554,20.077347002433349,115.7030635055024
3396738.5822722102,-0.59251993399353986,20.056677584930007,114.82812754488646
3492095.9847872737,-0.60695835342253501,19.859078690575103,114.15905212445392
3590130.3770070723,-0.6370665767542415,19.702560110487163,112.4847043627607
3690916.910662781,-0.62189840552363718,19.48933333947663,111.7419929184354
3794532.8472369425,-0.71362825378870642,19.294688530499361,110.58989947024386
3901057.6171909957,-0.68841687918180805,19.112647375230914,109.66975017146927
4010572.8808555002,-0.74605662882381696,18.93474570740284,109.21305503672295
4123162.5910297548,-0.7778260229663434,18.713391990447672,107.88800875155451
4238913.0573387835,-0.75796462772983142,18.541041443204964,106.82077674629002
4357913.0123970332,-0.84350328871582336,18.375391143389081,105.4269138128424
4480253.6798294941,-0.8748090127739051,18.126591909710108,104.96247460782084
4606028.8442024058,-0.88557909123261913,17.756124738789204,104.49535379656999
4735334.9229171146,-0.94579814183047217,17.790812646588815,102.7509253427767
4868271.0401222799,-1.0718817704556296,17.640165344998081,102.32629539252832
5004939.1027009515,-1.0568770909957641,17.294090653844503,100.89625024031366
5145443.878390925,-1.0954484849657042,17.07461874427122,99.877928831492682
5289893.0760981487,-1.0579351591799289,16.443968758966033,100.11513911538498
5438397.4284647964,-1.1995099918571079,16.649045096390324,98.197694768234882
5591070.776755291,-1.1236086453240717,16.357404905921797,97.208591189235506
5748030.1581253512,-1.1915283446978457,16.094211006355515,95.791586148448403
5909395.8953409689,-1.3214232231748726,15.952387157886047,95.045548614053445
6075291.6890160711,-1.4108936270683698,15.713683607486484,94.398688521126417
6245844.7124396153,-1.3036925208875638,15.446665092652115,93.09537309130306
6421185.7090647584,-1.4682752414516209,15.205015967316653,92.434677587638078
6601449.0927348863,-1.4707617475561787,14.850462344377547,90.849324866030202
6786773.0507232957,-1.5269899540766469,14.680918741341449,90.532488102686358
6977299.6496655345,-1.572876913601291,14.435308750525817,89.349189486763521
7173174.944465613,-1.7071016729200346,14.279313426324638,88.099003099137875
7374549.0902595511,-1.7545964689114535,13.9663972081523,87.684733432625379
7581576.4575221101,-1.802942361667947,13.707353931399844,86.420262735834569
7794415.7504049474,-1.7341068759047173,13.371298368917756,85.534153535247725
8013230.1283968864,-1.8834622179175819,13.150501791241439,84.821526308525108
8238187.3313996056,-1.9711556823481204,12.903938145128945,83.696792044949859
8469459.8083145861,-1.938049291997874,12.618463893417704,82.791653589268208
8707224.8492399175,-2.0383884344012766,12.311827682718874,82.989393509117491
8951664.7213783022,-2.1470025172628402,12.027871854102326,80.795712478793689
9202966.8087604139,-2.2336522325059343,11.830038930826461,79.399885408483797
9461323.7558907699,-2.2702946908389601,11.478773965346809,78.601527650370898
9726933.6154261734,-2.2165075817448283,11.174195941397976,77.744063543599452
10000000,-2.3238916445111517,10.92121702930263,76.702494615782953
